pid,rid,rating,sentiment
2694,51154,5,0.75
2695,51155,5,0.75
2695,51156,4,0.6
2695,51157,4,0.65
2695,51158,5,0.7
2695,51159,5,0.75
2695,51160,4,0.55
2695,51161,5,0.8
2695,51162,5,0.75
2695,51163,4,0.6
2695,51164,5,0.75
2695,51165,5,0.75
2695,51166,4,0.65
2696,51167,4,0.65
2696,51168,4,0.6
2696,51169,3,0.5
2696,51170,3,0.45
2696,51171,2,0.3
2696,51172,3,0.45
2696,51173,5,0.7
2696,51174,4,0.55
2696,51175,4,0.6
2696,51176,4,0.55
2696,51177,5,0.75
2696,51178,2,0.35
2697,51179,5,0.75
2697,51180,5,0.75
2697,51181,5,0.75
2697,51182,4,0.55
2697,51183,4,0.6
2697,51184,4,0.6
2697,51185,5,0.7
2697,51186,4,0.6
2697,51187,5,0.7
2697,51188,4,0.6
2697,51189,5,0.75
2697,51190,4,0.6
2698,51191,4,0.55
2698,51192,5,0.75
2698,51193,5,0.75
2698,51194,4,0.6
2698,51195,4,0.6
2698,51196,5,0.7
2698,51197,5,0.7
2698,51198,5,0.75
2698,51199,4,0.6
2698,51200,5,0.75
2698,51201,5,0.7
2698,51202,5,0.7
2699,51203,4,0.65
2699,51204,4,0.65
2699,51205,4,0.6
2699,51206,5,0.75
2699,51207,5,0.75
2699,51208,5,0.75
2699,51209,5,0.7
2699,51210,5,0.75
2699,51211,5,0.75
2699,51212,4,0.6
2699,51213,4,0.55
2699,51214,5,0.75
2700,51215,2,0.35
2700,51216,5,0.8
2700,51217,4,0.6
2700,51218,2,0.3
2700,51219,2,0.3
2700,51220,4,0.65
2700,51221,5,0.8
2700,51222,4,0.6
2700,51223,2,0.3
2700,51224,3,0.5
2700,51225,2,0.3
2700,51226,3,0.5
2701,51227,4,0.55
2701,51228,4,0.55
2701,51229,4,0.55
2701,51230,5,0.7
2701,51231,5,0.8
2701,51232,4,0.55
2701,51233,4,0.65
2701,51234,4,0.65
2701,51235,4,0.6
2701,51236,5,0.7
2701,51237,4,0.6
2701,51238,4,0.55
2702,51239,5,0.75
2702,51240,4,0.6
2702,51241,4,0.65
2702,51242,5,0.7
2702,51243,4,0.6
2702,51244,4,0.65
2702,51245,4,0.6
2702,51246,5,0.75
2702,51247,5,0.8
2702,51248,5,0.75
2702,51249,4,0.55
2702,51250,4,0.55
2703,51251,4,0.55
2703,51252,5,0.75
2703,51253,5,0.75
2703,51254,4,0.65
2703,51255,4,0.65
2703,51256,5,0.8
2703,51257,4,0.55
2703,51258,4,0.6
2703,51259,5,0.7
2703,51260,4,0.65
2703,51261,5,0.75
2703,51262,5,0.75
2704,51263,5,0.7
2704,51264,5,0.75
2704,51265,5,0.75
2704,51266,4,0.65
2704,51267,5,0.75
2704,51268,5,0.7
2704,51269,4,0.6
2704,51270,5,0.7
2704,51271,4,0.6
2704,51272,4,0.6
2704,51273,4,0.6
2704,51274,4,0.6
2705,51275,5,0.75
2705,51276,5,0.75
2705,51277,5,0.75
2705,51278,5,0.75
2705,51279,5,0.75
2705,51280,4,0.55
2705,51281,5,0.75
2705,51282,4,0.55
2705,51283,4,0.6
2705,51284,4,0.6
2705,51285,4,0.6
2705,51286,5,0.75
2706,51287,4,0.55
2706,51288,4,0.55
2706,51289,4,0.6
2706,51290,5,0.75
2706,51291,4,0.6
2706,51292,4,0.55
2706,51293,4,0.55
2706,51294,5,0.75
2706,51295,5,0.75
2706,51296,5,0.75
2706,51297,4,0.6
2706,51298,4,0.55
2707,51299,5,0.7
2707,51300,4,0.6
2707,51301,4,0.6
2707,51302,5,0.75
2707,51303,4,0.6
2707,51304,4,0.6
2707,51305,4,0.55
2707,51306,4,0.55
2707,51307,4,0.55
2707,51308,5,0.75
2707,51309,5,0.75
2707,51310,5,0.7
2708,51311,2,0.3
2708,51312,4,0.55
2708,51313,2,0.3
2708,51314,3,0.5
2708,51315,3,0.4
2708,51316,2,0.35
2708,51317,4,0.6
2708,51318,4,0.55
2708,51319,4,0.65
2708,51320,3,0.45
2708,51321,2,0.3
2708,51322,4,0.6
2709,51323,4,0.6
2709,51324,2,0.3
2709,51325,3,0.45
2709,51326,4,0.6
2709,51327,2,0.35
2709,51328,2,0.35
2709,51329,2,0.3
2709,51330,3,0.45
2709,51331,3,0.45
2709,51332,2,0.25
2709,51333,3,0.45
2709,51334,2,0.3
2710,51335,3,0.5
2710,51336,2,0.3
2710,51337,5,0.75
2710,51338,3,0.45
2710,51339,4,0.65
2710,51340,3,0.5
2710,51341,3,0.5
2710,51342,4,0.55
2710,51343,5,0.8
2710,51344,4,0.6
2710,51345,2,0.35
2710,51346,4,0.65
2711,51347,2,0.3
2711,51348,3,0.45
2711,51349,4,0.65
2711,51350,4,0.6
2711,51351,3,0.45
2711,51352,2,0.35
2711,51353,3,0.4
2711,51354,3,0.45
2711,51355,2,0.35
2711,51356,4,0.65
2711,51357,4,0.6
2711,51358,3,0.45
2712,51359,4,0.6
2712,51360,5,0.7
2712,51361,5,0.75
2712,51362,5,0.75
2712,51363,5,0.75
2712,51364,5,0.75
2712,51365,5,0.7
2712,51366,5,0.75
2712,51367,5,0.8
2712,51368,4,0.55
2712,51369,5,0.75
2712,51370,5,0.75
2713,51371,2,0.3
2713,51372,5,0.75
2713,51373,4,0.6
2713,51374,2,0.35
2713,51375,5,0.75
2713,51376,4,0.6
2713,51377,5,0.75
2713,51378,4,0.6
2713,51379,3,0.45
2713,51380,4,0.55
2713,51381,3,0.45
2713,51382,3,0.45
2714,51383,4,0.6
2714,51384,5,0.7
2714,51385,4,0.55
2714,51386,4,0.6
2714,51387,4,0.6
2714,51388,5,0.75
2714,51389,5,0.7
2714,51390,4,0.6
2714,51391,5,0.75
2714,51392,4,0.65
2714,51393,5,0.75
2714,51394,5,0.75
2715,51395,4,0.6
2715,51396,4,0.6
2715,51397,4,0.55
2715,51398,5,0.7
2715,51399,5,0.8
2715,51400,4,0.55
2715,51401,4,0.6
2715,51402,4,0.6
2715,51403,4,0.6
2715,51404,4,0.6
2715,51405,5,0.7
2715,51406,5,0.75
2716,51407,2,0.35
2716,51408,4,0.6
2716,51409,3,0.45
2716,51410,4,0.65
2716,51411,4,0.65
2716,51412,2,0.35
2716,51413,3,0.45
2716,51414,3,0.45
2716,51415,2,0.35
2716,51416,3,0.45
2716,51417,2,0.35
2716,51418,3,0.45
2717,51419,5,0.7
2717,51420,5,0.8
2717,51421,4,0.65
2717,51422,5,0.7
2717,51423,5,0.75
2717,51424,4,0.65
2717,51425,4,0.65
2717,51426,5,0.75
2717,51427,4,0.55
2717,51428,4,0.65
2717,51429,4,0.55
2717,51430,4,0.6
2718,51431,5,0.7
2718,51432,5,0.75
2718,51433,5,0.75
2718,51434,4,0.6
2718,51435,5,0.75
2718,51436,4,0.6
2718,51437,4,0.6
2718,51438,5,0.7
2718,51439,5,0.75
2718,51440,5,0.7
2718,51441,4,0.65
2718,51442,5,0.7
2719,51443,4,0.55
2719,51444,3,0.45
2719,51445,4,0.6
2719,51446,3,0.5
2719,51447,4,0.6
2719,51448,2,0.3
2719,51449,4,0.6
2719,51450,5,0.7
2719,51451,5,0.75
2719,51452,4,0.65
2719,51453,2,0.35
2719,51454,4,0.6
2720,51455,4,0.6
2720,51456,4,0.65
2720,51457,5,0.7
2720,51458,5,0.8
2720,51459,5,0.7
2720,51460,4,0.65
2720,51461,4,0.6
2720,51462,4,0.6
2720,51463,5,0.8
2720,51464,5,0.7
2720,51465,4,0.6
2720,51466,4,0.65
2721,51467,5,0.75
2721,51468,5,0.75
2721,51469,4,0.6
2721,51470,4,0.6
2721,51471,5,0.8
2721,51472,5,0.75
2721,51473,5,0.75
2721,51474,4,0.65
2721,51475,4,0.55
2721,51476,5,0.8
2721,51477,5,0.75
2721,51478,4,0.6
2722,51479,4,0.6
2722,51480,5,0.75
2722,51481,4,0.55
2722,51482,5,0.7
2722,51483,5,0.8
2722,51484,4,0.6
2722,51485,4,0.55
2722,51486,4,0.6
2722,51487,5,0.7
2722,51488,5,0.7
2722,51489,4,0.6
2722,51490,4,0.55
2723,51491,4,0.65
2723,51492,5,0.8
2723,51493,4,0.6
2723,51494,5,0.8
2723,51495,5,0.7
2723,51496,5,0.75
2723,51497,5,0.75
2723,51498,5,0.7
2723,51499,4,0.6
2723,51500,4,0.6
2723,51501,5,0.75
2723,51502,4,0.55
2724,51503,5,0.7
2724,51504,3,0.45
2724,51505,5,0.75
2724,51506,4,0.55
2724,51507,3,0.45
2724,51508,3,0.45
2724,51509,2,0.3
2724,51510,4,0.6
2724,51511,3,0.4
2724,51512,2,0.3
2724,51513,5,0.75
2724,51514,4,0.55
2725,51515,4,0.6
2725,51516,5,0.75
2725,51517,4,0.65
2725,51518,5,0.8
2725,51519,5,0.7
2725,51520,4,0.65
2725,51521,4,0.65
2725,51522,4,0.6
2725,51523,4,0.6
2725,51524,4,0.55
2725,51525,5,0.75
2725,51526,5,0.7
2726,51527,4,0.55
2726,51528,3,0.5
2726,51529,2,0.3
2726,51530,4,0.55
2726,51531,4,0.55
2726,51532,3,0.5
2726,51533,4,0.6
2726,51534,4,0.55
2726,51535,2,0.35
2726,51536,2,0.3
2726,51537,3,0.5
2726,51538,4,0.6
2727,51539,4,0.6
2727,51540,5,0.75
2727,51541,5,0.8
2727,51542,5,0.7
2727,51543,5,0.8
2727,51544,5,0.8
2727,51545,4,0.65
2727,51546,4,0.6
2727,51547,5,0.75
2727,51548,5,0.7
2727,51549,5,0.8
2727,51550,4,0.6
2728,51551,4,0.6
2728,51552,4,0.65
2728,51553,5,0.75
2728,51554,4,0.65
2728,51555,4,0.65
2728,51556,4,0.55
2728,51557,5,0.75
2728,51558,4,0.6
2728,51559,5,0.7
2728,51560,5,0.7
2728,51561,4,0.6
2728,51562,5,0.75
2729,51563,3,0.4
2729,51564,3,0.5
2729,51565,3,0.45
2729,51566,3,0.5
2729,51567,4,0.6
2729,51568,5,0.7
2729,51569,5,0.75
2729,51570,3,0.5
2729,51571,4,0.6
2729,51572,4,0.6
2729,51573,4,0.6
2729,51574,3,0.45
2730,51575,5,0.8
2730,51576,5,0.75
2730,51577,5,0.7
2730,51578,5,0.75
2730,51579,4,0.6
2730,51580,4,0.6
2730,51581,4,0.55
2730,51582,4,0.65
2730,51583,5,0.75
2730,51584,4,0.6
2730,51585,5,0.75
2730,51586,4,0.65
2731,51587,3,0.45
2731,51588,2,0.35
2731,51589,2,0.3
2731,51590,2,0.35
2731,51591,2,0.3
2731,51592,4,0.6
2731,51593,3,0.45
2731,51594,2,0.3
2731,51595,5,0.75
2731,51596,3,0.4
2731,51597,4,0.65
2731,51598,3,0.45
2732,51599,4,0.6
2732,51600,3,0.45
2732,51601,3,0.45
2732,51602,3,0.5
2732,51603,3,0.45
2732,51604,3,0.4
2732,51605,2,0.3
2732,51606,3,0.4
2732,51607,3,0.5
2732,51608,3,0.4
2732,51609,5,0.8
2732,51610,4,0.6
2733,51611,4,0.6
2733,51612,4,0.6
2733,51613,5,0.75
2733,51614,5,0.8
2733,51615,4,0.55
2733,51616,4,0.65
2733,51617,4,0.6
2733,51618,4,0.6
2733,51619,5,0.75
2733,51620,5,0.75
2733,51621,4,0.6
2733,51622,4,0.6
2734,51623,5,0.75
2734,51624,5,0.75
2734,51625,4,0.6
2734,51626,5,0.7
2734,51627,5,0.7
2734,51628,5,0.7
2734,51629,4,0.6
2734,51630,4,0.6
2734,51631,4,0.65
2734,51632,4,0.55
2734,51633,5,0.7
2734,51634,4,0.6
2735,51635,4,0.55
2735,51636,5,0.75
2735,51637,5,0.8
2735,51638,5,0.75
2735,51639,4,0.55
2735,51640,5,0.7
2735,51641,4,0.6
2735,51642,4,0.55
2735,51643,4,0.55
2735,51644,5,0.75
2735,51645,4,0.55
2735,51646,5,0.75
2736,51647,5,0.7
2736,51648,5,0.75
2736,51649,4,0.55
2736,51650,5,0.75
2736,51651,4,0.65
2736,51652,4,0.55
2736,51653,5,0.7
2736,51654,5,0.7
2736,51655,5,0.8
2736,51656,5,0.8
2736,51657,5,0.75
2736,51658,4,0.6
2737,51659,5,0.75
2737,51660,5,0.8
2737,51661,4,0.6
2737,51662,4,0.65
2737,51663,5,0.75
2737,51664,4,0.6
2737,51665,5,0.75
2737,51666,4,0.6
2737,51667,4,0.55
2737,51668,5,0.75
2737,51669,5,0.75
2737,51670,4,0.65
2738,51671,4,0.6
2738,51672,4,0.6
2738,51673,4,0.6
2738,51674,4,0.6
2738,51675,4,0.6
2738,51676,2,0.25
2738,51677,2,0.3
2738,51678,3,0.45
2738,51679,4,0.6
2738,51680,3,0.45
2738,51681,4,0.6
2738,51682,3,0.5
2739,51683,4,0.65
2739,51684,5,0.7
2739,51685,4,0.6
2739,51686,5,0.7
2739,51687,5,0.8
2739,51688,5,0.7
2739,51689,5,0.7
2739,51690,4,0.6
2739,51691,4,0.6
2739,51692,4,0.65
2739,51693,5,0.8
2739,51694,4,0.65
2740,51695,4,0.55
2740,51696,4,0.6
2740,51697,4,0.65
2740,51698,5,0.75
2740,51699,5,0.8
2740,51700,5,0.7
2740,51701,4,0.6
2740,51702,4,0.6
2740,51703,4,0.65
2740,51704,4,0.55
2740,51705,4,0.65
2740,51706,4,0.6
2741,51707,4,0.65
2741,51708,4,0.65
2741,51709,5,0.7
2741,51710,5,0.8
2741,51711,5,0.7
2741,51712,5,0.7
2741,51713,4,0.65
2741,51714,5,0.7
2741,51715,5,0.7
2741,51716,4,0.6
2741,51717,4,0.65
2741,51718,5,0.75
2742,51719,5,0.8
2742,51720,4,0.55
2742,51721,4,0.55
2742,51722,4,0.65
2742,51723,5,0.7
2742,51724,5,0.75
2742,51725,5,0.75
2742,51726,5,0.7
2742,51727,5,0.75
2742,51728,5,0.7
2742,51729,5,0.7
2742,51730,5,0.8
2743,51731,4,0.65
2743,51732,4,0.6
2743,51733,5,0.75
2743,51734,5,0.7
2743,51735,4,0.65
2743,51736,5,0.75
2743,51737,5,0.8
2743,51738,5,0.75
2743,51739,5,0.75
2743,51740,4,0.55
2743,51741,5,0.7
2743,51742,4,0.6
2744,51743,4,0.6
2744,51744,5,0.7
2744,51745,4,0.6
2744,51746,5,0.75
2744,51747,4,0.55
2744,51748,5,0.7
2744,51749,4,0.6
2744,51750,4,0.65
2744,51751,4,0.55
2744,51752,4,0.6
2744,51753,4,0.6
2744,51754,4,0.6
2745,51755,3,0.4
2745,51756,4,0.6
2745,51757,3,0.4
2745,51758,4,0.55
2745,51759,2,0.35
2745,51760,4,0.55
2745,51761,4,0.6
2745,51762,3,0.4
2745,51763,2,0.3
2745,51764,2,0.3
2745,51765,3,0.5
2745,51766,2,0.25
2746,51767,5,0.8
2746,51768,4,0.55
2746,51769,4,0.6
2746,51770,4,0.6
2746,51771,5,0.75
2746,51772,4,0.65
2746,51773,5,0.7
2746,51774,4,0.55
2746,51775,4,0.6
2746,51776,5,0.7
2746,51777,4,0.6
2746,51778,4,0.6
2747,51779,4,0.55
2747,51780,4,0.6
2747,51781,5,0.8
2747,51782,4,0.55
2747,51783,5,0.75
2747,51784,5,0.8
2747,51785,5,0.7
2747,51786,5,0.75
2747,51787,5,0.7
2747,51788,5,0.7
2747,51789,4,0.6
2747,51790,4,0.6
2748,51791,4,0.6
2748,51792,4,0.6
2748,51793,5,0.8
2748,51794,5,0.75
2748,51795,5,0.8
2748,51796,5,0.7
2748,51797,5,0.75
2748,51798,5,0.7
2748,51799,4,0.6
2748,51800,5,0.8
2748,51801,4,0.65
2748,51802,5,0.75
2749,51803,4,0.55
2749,51804,4,0.55
2749,51805,4,0.65
2749,51806,4,0.55
2749,51807,4,0.55
2749,51808,5,0.7
2749,51809,5,0.7
2749,51810,5,0.7
2749,51811,5,0.7
2749,51812,4,0.6
2749,51813,5,0.75
2749,51814,4,0.6
2750,51815,4,0.65
2750,51816,4,0.55
2750,51817,5,0.7
2750,51818,4,0.55
2750,51819,5,0.75
2750,51820,5,0.7
2750,51821,5,0.75
2750,51822,4,0.55
2750,51823,5,0.75
2750,51824,4,0.6
2750,51825,5,0.75
2750,51826,4,0.6
2751,51827,5,0.8
2751,51828,4,0.65
2751,51829,4,0.6
2751,51830,5,0.8
2751,51831,4,0.55
2751,51832,5,0.8
2751,51833,4,0.65
2751,51834,5,0.7
2751,51835,5,0.7
2751,51836,5,0.7
2751,51837,5,0.75
2751,51838,4,0.6
2752,51839,4,0.6
2752,51840,5,0.75
2752,51841,3,0.45
2752,51842,4,0.6
2752,51843,2,0.3
2752,51844,5,0.75
2752,51845,2,0.3
2752,51846,2,0.35
2752,51847,3,0.4
2752,51848,2,0.35
2752,51849,3,0.45
2752,51850,5,0.8
2753,51851,4,0.55
2753,51852,5,0.75
2753,51853,4,0.6
2753,51854,4,0.6
2753,51855,4,0.65
2753,51856,4,0.6
2753,51857,5,0.7
2753,51858,5,0.75
2753,51859,4,0.6
2753,51860,5,0.7
2753,51861,5,0.75
2753,51862,5,0.75
2754,51863,5,0.75
2754,51864,5,0.75
2754,51865,5,0.75
2754,51866,4,0.6
2754,51867,5,0.7
2754,51868,5,0.7
2754,51869,5,0.8
2754,51870,4,0.65
2754,51871,5,0.75
2754,51872,4,0.55
2754,51873,4,0.55
2754,51874,4,0.65
2755,51875,4,0.6
2755,51876,4,0.6
2755,51877,4,0.65
2755,51878,4,0.65
2755,51879,4,0.6
2755,51880,2,0.25
2755,51881,2,0.35
2755,51882,4,0.6
2755,51883,3,0.4
2755,51884,2,0.35
2755,51885,5,0.7
2755,51886,3,0.4
2756,51887,4,0.65
2756,51888,4,0.6
2756,51889,2,0.35
2756,51890,2,0.25
2756,51891,2,0.3
2756,51892,2,0.3
2756,51893,3,0.5
2756,51894,4,0.6
2756,51895,3,0.5
2756,51896,2,0.3
2756,51897,2,0.35
2756,51898,4,0.55
2757,51899,4,0.65
2757,51900,3,0.45
2757,51901,3,0.5
2757,51902,2,0.35
2757,51903,3,0.4
2757,51904,3,0.45
2757,51905,2,0.25
2757,51906,3,0.4
2757,51907,4,0.55
2757,51908,3,0.45
2757,51909,4,0.55
2757,51910,3,0.4
2758,51911,5,0.75
2758,51912,4,0.55
2758,51913,4,0.55
2758,51914,5,0.8
2758,51915,5,0.75
2758,51916,5,0.75
2758,51917,4,0.65
2758,51918,4,0.6
2758,51919,4,0.65
2758,51920,5,0.7
2758,51921,5,0.75
2758,51922,5,0.75
2759,51923,2,0.25
2759,51924,2,0.3
2759,51925,2,0.3
2759,51926,3,0.4
2759,51927,2,0.3
2759,51928,4,0.6
2759,51929,2,0.3
2759,51930,3,0.45
2759,51931,2,0.3
2759,51932,3,0.45
2759,51933,4,0.6
2759,51934,4,0.55
2760,51935,4,0.6
2760,51936,4,0.55
2760,51937,5,0.7
2760,51938,5,0.75
2760,51939,3,0.5
2760,51940,3,0.45
2760,51941,3,0.45
2760,51942,4,0.65
2760,51943,2,0.3
2760,51944,4,0.55
2760,51945,3,0.45
2760,51946,4,0.55
2761,51947,4,0.6
2761,51948,5,0.75
2761,51949,3,0.45
2761,51950,3,0.45
2761,51951,4,0.6
2761,51952,4,0.6
2761,51953,3,0.4
2761,51954,3,0.45
2761,51955,5,0.7
2761,51956,4,0.65
2761,51957,3,0.45
2761,51958,4,0.55
2762,51959,3,0.5
2762,51960,3,0.45
2762,51961,4,0.6
2762,51962,4,0.55
2762,51963,4,0.55
2762,51964,2,0.3
2762,51965,5,0.75
2762,51966,4,0.6
2762,51967,2,0.25
2762,51968,2,0.35
2762,51969,3,0.45
2762,51970,3,0.5
2763,51971,4,0.6
2763,51972,5,0.75
2763,51973,4,0.6
2763,51974,5,0.75
2763,51975,5,0.7
2763,51976,4,0.6
2763,51977,5,0.7
2763,51978,5,0.75
2763,51979,4,0.55
2763,51980,4,0.6
2763,51981,5,0.75
2763,51982,4,0.6
2764,51983,2,0.35
2764,51984,3,0.4
2764,51985,2,0.25
2764,51986,4,0.6
2764,51987,3,0.5
2764,51988,2,0.25
2764,51989,4,0.6
2764,51990,5,0.8
2764,51991,2,0.3
2764,51992,4,0.6
2764,51993,5,0.8
2764,51994,2,0.35
2765,51995,4,0.6
2765,51996,4,0.65
2765,51997,4,0.55
2765,51998,4,0.6
2765,51999,5,0.75
2765,52000,5,0.75
2765,52001,5,0.8
2765,52002,4,0.55
2765,52003,5,0.7
2765,52004,4,0.6
2765,52005,5,0.7
2765,52006,4,0.6
2766,52007,2,0.3
2766,52008,4,0.6
2766,52009,2,0.35
2766,52010,2,0.3
2766,52011,2,0.3
2766,52012,4,0.6
2766,52013,3,0.5
2766,52014,5,0.75
2766,52015,3,0.5
2766,52016,4,0.6
2766,52017,4,0.65
2766,52018,2,0.35
2767,52019,4,0.6
2767,52020,2,0.35
2767,52021,3,0.45
2767,52022,4,0.55
2767,52023,4,0.55
2767,52024,2,0.35
2767,52025,4,0.6
2767,52026,4,0.6
2767,52027,3,0.5
2767,52028,2,0.3
2767,52029,3,0.45
2767,52030,3,0.4
2768,52031,5,0.75
2768,52032,5,0.75
2768,52033,5,0.7
2768,52034,4,0.6
2768,52035,5,0.7
2768,52036,4,0.55
2768,52037,4,0.55
2768,52038,5,0.7
2768,52039,4,0.65
2768,52040,4,0.65
2768,52041,5,0.75
2768,52042,5,0.75
2769,52043,5,0.7
2769,52044,5,0.75
2769,52045,4,0.6
2769,52046,5,0.75
2769,52047,5,0.7
2769,52048,5,0.75
2769,52049,5,0.8
2769,52050,4,0.6
2769,52051,4,0.55
2769,52052,5,0.7
2769,52053,5,0.75
2769,52054,4,0.6
2770,52055,5,0.7
2770,52056,4,0.55
2770,52057,4,0.65
2770,52058,4,0.65
2770,52059,5,0.7
2770,52060,4,0.6
2770,52061,5,0.75
2770,52062,5,0.7
2770,52063,4,0.65
2770,52064,5,0.75
2770,52065,5,0.75
2770,52066,5,0.8
2771,52067,5,0.75
2771,52068,5,0.75
2771,52069,4,0.55
2771,52070,4,0.6
2771,52071,4,0.55
2771,52072,5,0.7
2771,52073,5,0.75
2771,52074,4,0.55
2771,52075,4,0.6
2771,52076,5,0.75
2771,52077,4,0.65
2771,52078,4,0.65
2772,52079,4,0.65
2772,52080,4,0.65
2772,52081,4,0.6
2772,52082,4,0.6
2772,52083,5,0.7
2772,52084,5,0.75
2772,52085,4,0.55
2772,52086,5,0.7
2772,52087,4,0.6
2772,52088,5,0.8
2772,52089,5,0.75
2772,52090,4,0.65
2773,52091,5,0.8
2773,52092,5,0.75
2773,52093,4,0.55
2773,52094,5,0.7
2773,52095,5,0.75
2773,52096,5,0.75
2773,52097,5,0.7
2773,52098,4,0.65
2773,52099,4,0.6
2773,52100,4,0.6
2773,52101,5,0.8
2773,52102,4,0.6
2774,52103,4,0.65
2774,52104,4,0.6
2774,52105,4,0.6
2774,52106,5,0.75
2774,52107,5,0.7
2774,52108,5,0.7
2774,52109,5,0.75
2774,52110,4,0.55
2774,52111,5,0.75
2774,52112,4,0.6
2774,52113,5,0.7
2774,52114,4,0.6
2775,52115,5,0.7
2775,52116,4,0.55
2775,52117,5,0.75
2775,52118,4,0.6
2775,52119,4,0.6
2775,52120,5,0.75
2775,52121,4,0.6
2775,52122,4,0.6
2775,52123,5,0.75
2775,52124,5,0.75
2775,52125,4,0.65
2775,52126,4,0.6
2776,52127,4,0.6
2776,52128,5,0.7
2776,52129,5,0.75
2776,52130,5,0.7
2776,52131,4,0.6
2776,52132,4,0.65
2776,52133,5,0.8
2776,52134,5,0.7
2776,52135,5,0.75
2776,52136,5,0.75
2776,52137,4,0.55
2776,52138,5,0.75
2777,52139,4,0.55
2777,52140,4,0.65
2777,52141,4,0.55
2777,52142,5,0.75
2777,52143,5,0.7
2777,52144,4,0.6
2777,52145,4,0.55
2777,52146,5,0.75
2777,52147,5,0.8
2777,52148,5,0.75
2777,52149,5,0.75
2777,52150,4,0.65
2778,52151,5,0.8
2778,52152,2,0.25
2778,52153,3,0.45
2778,52154,4,0.65
2778,52155,4,0.55
2778,52156,4,0.6
2778,52157,5,0.7
2778,52158,3,0.45
2778,52159,4,0.6
2778,52160,4,0.6
2778,52161,3,0.45
2778,52162,5,0.75
2779,52163,4,0.55
2779,52164,4,0.6
2779,52165,4,0.65
2779,52166,3,0.5
2779,52167,3,0.45
2779,52168,5,0.7
2779,52169,3,0.45
2779,52170,4,0.65
2779,52171,4,0.55
2779,52172,3,0.45
2779,52173,4,0.6
2779,52174,2,0.25
2780,52175,2,0.3
2780,52176,4,0.55
2780,52177,4,0.65
2780,52178,2,0.3
2780,52179,4,0.6
2780,52180,5,0.75
2780,52181,3,0.5
2780,52182,2,0.3
2780,52183,2,0.25
2780,52184,3,0.5
2780,52185,3,0.5
2780,52186,4,0.55
2781,52187,2,0.3
2781,52188,3,0.4
2781,52189,3,0.4
2781,52190,3,0.45
2781,52191,2,0.35
2781,52192,3,0.4
2781,52193,2,0.3
2781,52194,4,0.6
2781,52195,3,0.45
2781,52196,4,0.55
2781,52197,2,0.3
2781,52198,3,0.45
2782,52199,4,0.65
2782,52200,4,0.65
2782,52201,5,0.8
2782,52202,5,0.75
2782,52203,4,0.6
2782,52204,4,0.6
2782,52205,4,0.6
2782,52206,4,0.6
2782,52207,5,0.8
2782,52208,5,0.8
2782,52209,4,0.6
2782,52210,4,0.55
2783,52211,4,0.6
2783,52212,4,0.6
2783,52213,5,0.7
2783,52214,4,0.6
2783,52215,5,0.75
2783,52216,4,0.55
2783,52217,5,0.75
2783,52218,5,0.75
2783,52219,5,0.7
2783,52220,4,0.55
2783,52221,5,0.7
2783,52222,4,0.55
2784,52223,5,0.7
2784,52224,4,0.6
2784,52225,4,0.65
2784,52226,4,0.6
2784,52227,5,0.75
2784,52228,4,0.6
2784,52229,4,0.55
2784,52230,5,0.75
2784,52231,5,0.75
2784,52232,4,0.65
2784,52233,4,0.55
2784,52234,4,0.6
2785,52235,4,0.6
2785,52236,4,0.6
2785,52237,3,0.5
2785,52238,2,0.25
2785,52239,5,0.75
2785,52240,5,0.7
2785,52241,4,0.6
2785,52242,4,0.6
2785,52243,4,0.6
2785,52244,2,0.3
2785,52245,5,0.7
2785,52246,2,0.35
2786,52247,5,0.7
2786,52248,5,0.7
2786,52249,5,0.8
2786,52250,5,0.8
2786,52251,5,0.7
2786,52252,4,0.65
2786,52253,5,0.75
2786,52254,5,0.75
2786,52255,5,0.7
2786,52256,5,0.7
2786,52257,5,0.8
2786,52258,5,0.75
2787,52259,3,0.5
2787,52260,2,0.25
2787,52261,5,0.75
2787,52262,4,0.6
2787,52263,3,0.4
2787,52264,3,0.5
2787,52265,3,0.4
2787,52266,3,0.45
2787,52267,3,0.4
2787,52268,3,0.45
2787,52269,4,0.6
2787,52270,2,0.3
2788,52271,4,0.6
2788,52272,3,0.45
2788,52273,4,0.65
2788,52274,4,0.55
2788,52275,3,0.45
2788,52276,4,0.6
2788,52277,4,0.6
2788,52278,3,0.4
2788,52279,4,0.65
2788,52280,4,0.6
2788,52281,3,0.45
2788,52282,2,0.3
2789,52283,3,0.5
2789,52284,2,0.3
2789,52285,3,0.5
2789,52286,4,0.6
2789,52287,2,0.35
2789,52288,2,0.3
2789,52289,2,0.35
2789,52290,4,0.6
2789,52291,4,0.6
2789,52292,2,0.35
2789,52293,3,0.5
2789,52294,4,0.6
2790,52295,4,0.6
2790,52296,4,0.65
2790,52297,5,0.8
2790,52298,5,0.7
2790,52299,5,0.75
2790,52300,4,0.65
2790,52301,4,0.6
2790,52302,4,0.65
2790,52303,5,0.75
2790,52304,5,0.7
2790,52305,5,0.75
2790,52306,4,0.65
2791,52307,4,0.6
2791,52308,5,0.7
2791,52309,4,0.65
2791,52310,5,0.75
2791,52311,5,0.75
2791,52312,4,0.55
2791,52313,4,0.6
2791,52314,4,0.65
2791,52315,4,0.6
2791,52316,4,0.55
2791,52317,4,0.55
2791,52318,4,0.6
