pid,category,brand,color,quality,price
2069,Camera,Panasonic,black,0.65,225
2070,Camera,Canon,black,0.6,325
2071,Camera,Sony,black,0.95,375
2072,Camera,Panasonic,black,0.9,325
2073,Camera,Panasonic,black,0.65,275
2074,Camera,Nikon,black,0.6,225
2075,Camera,Sony,black,0.65,325
2076,Camera,Nikon,black,0.75,325
2077,Camera,Sony,black,0.8,325
2078,Camera,Canon,black,0.7,225
2079,Camera,Canon,black,0.75,375
2080,Camera,Canon,black,0.95,575
2081,Camera,Panasonic,black,0.65,375
2082,Camera,Nikon,black,0.8,375
2083,Camera,Nikon,black,0.95,425
2084,Camera,Canon,black,0.75,425
2085,Camera,Nikon,black,0.95,425
2086,Camera,Panasonic,black,0.65,225
2087,Camera,Panasonic,black,0.7,275
2088,Camera,Nikon,black,0.8,425
2089,Camera,Nikon,black,0.6,175
2090,Camera,Sony,black,0.65,325
2091,Camera,Canon,black,0.8,425
2092,Camera,Panasonic,black,0.6,225
2093,Camera,Sony,black,0.65,225
2094,Camera,Panasonic,black,0.85,475
2095,Camera,Nikon,black,0.75,425
2096,Camera,Panasonic,black,0.8,425
2097,Camera,Panasonic,black,0.95,375
2098,Camera,Nikon,black,0.8,425
2099,Camera,Canon,black,0.8,275
2100,Camera,Sony,black,0.8,425
2101,Camera,Sony,black,0.8,425
2102,Camera,Nikon,black,0.8,275
2103,Camera,Nikon,black,0.95,375
2104,Camera,Nikon,black,0.85,475
2105,Camera,Nikon,black,0.6,325
2106,Camera,Nikon,black,0.75,325
2107,Camera,Nikon,black,0.75,325
2108,Camera,Panasonic,black,0.75,375
2109,Camera,Nikon,black,0.95,375
2110,Camera,Nikon,black,0.9,325
2111,Camera,Nikon,black,0.65,325
2112,Camera,Nikon,black,0.85,425
2113,Camera,Canon,black,0.65,325
2114,Camera,Canon,black,0.95,425
2115,Camera,Sony,black,0.8,375
2116,Camera,Nikon,black,0.7,325
2117,Camera,Sony,black,0.65,325
2118,Camera,Sony,black,0.75,425
2119,Camera,Panasonic,black,0.6,325
2120,Camera,Canon,black,0.75,375
2121,Camera,Nikon,black,0.6,275
2122,Camera,Panasonic,black,0.8,475
2123,Camera,Sony,black,0.8,325
2124,Camera,Panasonic,black,0.7,425
2125,Camera,Canon,black,0.95,525
2126,Camera,Sony,black,0.75,325
2127,Camera,Sony,black,0.7,275
2128,Camera,Sony,black,0.6,175
2129,Camera,Nikon,black,0.8,275
2130,Camera,Panasonic,black,0.75,275
2131,Camera,Panasonic,black,0.7,275
2132,Camera,Panasonic,black,0.65,325
2133,Camera,Sony,black,0.95,425
2134,Camera,Sony,black,0.8,325
2135,Camera,Canon,black,0.9,475
2136,Camera,Panasonic,black,0.95,375
2137,Camera,Nikon,black,0.75,325
2138,Camera,Canon,black,0.7,375
2139,Camera,Nikon,black,0.95,525
2140,Camera,Panasonic,black,0.95,425
2141,Camera,Nikon,black,0.9,475
2142,Camera,Canon,black,0.6,325
2143,Camera,Nikon,black,0.65,375
2144,Camera,Sony,black,0.75,425
2145,Camera,Panasonic,black,0.7,225
2146,Camera,Canon,black,0.85,275
2147,Camera,Panasonic,black,0.9,425
2148,Camera,Panasonic,black,0.75,275
2149,Camera,Nikon,black,0.85,375
2150,Camera,Panasonic,black,0.65,375
2151,Camera,Sony,black,0.85,425
2152,Camera,Nikon,black,0.95,425
2153,Camera,Canon,black,0.8,275
2154,Camera,Sony,black,0.95,375
2155,Camera,Sony,black,0.65,275
2156,Camera,Panasonic,black,0.9,275
2157,Camera,Sony,black,0.9,325
2158,Camera,Nikon,black,0.6,225
2159,Camera,Sony,black,0.95,325
2160,Camera,Panasonic,black,0.6,325
2161,Camera,Nikon,black,0.75,375
2162,Camera,Sony,black,0.8,375
2163,Camera,Nikon,black,0.85,375
2164,Camera,Nikon,black,0.75,425
2165,Camera,Sony,black,0.9,475
2166,Camera,Panasonic,black,0.8,375
2167,Camera,Canon,black,0.9,325
2168,Camera,Nikon,black,0.7,275
2169,Camera,Panasonic,black,0.75,325
2170,Camera,Panasonic,black,0.85,425
2171,Camera,Sony,black,0.95,525
2172,Camera,Canon,black,0.9,325
2173,Camera,Panasonic,black,0.6,275
2174,Camera,Sony,black,0.9,325
2175,Camera,Canon,black,0.75,275
2176,Camera,Nikon,black,0.75,225
2177,Camera,Nikon,black,0.8,325
2178,Camera,Sony,black,0.95,475
2179,Camera,Panasonic,black,0.65,225
2180,Camera,Panasonic,black,0.65,375
2181,Camera,Canon,black,0.7,225
2182,Camera,Canon,black,0.7,225
2183,Camera,Sony,black,0.7,425
2184,Camera,Canon,black,0.75,375
2185,Camera,Nikon,black,0.75,425
2186,Camera,Nikon,black,0.9,275
2187,Camera,Nikon,black,0.75,325
2188,Camera,Panasonic,black,0.8,425
2189,Camera,Sony,black,0.75,375
2190,Camera,Sony,black,0.6,225
2191,Camera,Panasonic,black,0.8,275
2192,Camera,Canon,black,0.9,325
2193,Camera,Canon,black,0.7,325
2194,Camera,Nikon,black,0.85,275
2195,Camera,Panasonic,black,0.9,525
2196,Camera,Sony,black,0.8,375
2197,Camera,Sony,black,0.9,325
2198,Camera,Sony,black,0.7,225
2199,Camera,Canon,black,0.85,375
2200,Camera,Canon,black,0.65,325
2201,Camera,Sony,black,0.8,425
2202,Camera,Panasonic,black,0.7,325
2203,Camera,Canon,black,0.6,175
2204,Camera,Nikon,black,0.8,375
2205,Camera,Canon,black,0.8,425
2206,Camera,Sony,black,0.6,275
2207,Camera,Nikon,black,0.95,575
2208,Camera,Panasonic,black,0.75,325
2209,Camera,Canon,black,0.6,325
2210,Camera,Nikon,black,0.8,475
2211,Camera,Sony,black,0.9,325
2212,Camera,Nikon,black,0.7,425
2213,Camera,Nikon,black,0.65,275
2214,Camera,Sony,black,0.7,225
2215,Camera,Canon,black,0.7,375
2216,Camera,Panasonic,black,0.85,425
2217,Camera,Nikon,black,0.75,325
2218,Camera,Canon,black,0.75,225
2219,Camera,Sony,black,0.6,325
2220,Camera,Panasonic,black,0.65,375
2221,Camera,Sony,black,0.95,325
2222,Camera,Canon,black,0.95,325
2223,Camera,Canon,black,0.65,375
2224,Camera,Sony,black,0.6,275
2225,Camera,Sony,black,0.75,425
2226,Camera,Panasonic,black,0.85,375
2227,Camera,Nikon,black,0.65,225
2228,Camera,Sony,black,0.8,275
2229,Camera,Nikon,black,0.85,325
2230,Camera,Canon,black,0.6,275
2231,Camera,Nikon,black,0.95,475
2232,Camera,Nikon,black,0.95,325
2233,Camera,Nikon,black,0.9,325
2234,Camera,Panasonic,black,0.9,375
2235,Camera,Sony,black,0.85,325
2236,Camera,Canon,black,0.8,425
2237,Camera,Sony,black,0.9,425
2238,Camera,Sony,black,0.75,325
2239,Camera,Panasonic,black,0.75,375
2240,Camera,Nikon,black,0.8,275
2241,Camera,Sony,black,0.8,325
2242,Camera,Sony,black,0.6,325
2243,Camera,Nikon,black,0.75,375
2244,Camera,Sony,black,0.85,325
2245,Camera,Panasonic,black,0.85,475
2246,Camera,Canon,black,0.65,275
2247,Camera,Panasonic,black,0.85,375
2248,Camera,Sony,black,0.95,275
2249,Camera,Sony,black,0.6,225
2250,Camera,Panasonic,black,0.75,425
2251,Camera,Canon,black,0.65,275
2252,Camera,Canon,black,0.7,275
2253,Camera,Canon,black,0.75,325
2254,Camera,Nikon,black,0.8,475
2255,Camera,Sony,black,0.7,325
2256,Camera,Panasonic,black,0.9,325
2257,Camera,Canon,black,0.8,425
2258,Camera,Sony,black,0.7,225
2259,Camera,Nikon,black,0.6,375
2260,Camera,Canon,black,0.9,475
2261,Camera,Panasonic,black,0.8,275
2262,Camera,Canon,black,0.75,275
2263,Camera,Canon,black,0.75,375
2264,Camera,Sony,black,0.8,475
2265,Camera,Nikon,black,0.8,225
2266,Camera,Canon,black,0.8,275
2267,Camera,Panasonic,black,0.95,475
2268,Camera,Panasonic,black,0.7,425
2269,Camera,Panasonic,black,0.85,375
2270,Camera,Sony,black,0.7,375
2271,Camera,Nikon,black,0.75,275
2272,Camera,Panasonic,black,0.7,225
2273,Camera,Canon,black,0.85,275
2274,Camera,Sony,black,0.7,325
2275,Camera,Sony,black,0.85,375
2276,Camera,Nikon,black,0.75,325
2277,Camera,Canon,black,0.8,475
2278,Camera,Nikon,black,0.9,425
2279,Camera,Nikon,black,0.7,225
2280,Camera,Canon,black,0.75,375
2281,Camera,Panasonic,black,0.6,175
2282,Camera,Nikon,black,0.9,525
2283,Camera,Nikon,black,0.8,475
2284,Camera,Panasonic,black,0.75,425
2285,Camera,Nikon,black,0.6,275
2286,Camera,Nikon,black,0.9,425
2287,Camera,Canon,black,0.95,375
2288,Camera,Panasonic,black,0.7,225
2289,Camera,Canon,black,0.65,225
2290,Camera,Panasonic,black,0.6,175
2291,Camera,Canon,black,0.85,475
2292,Camera,Canon,black,0.75,325
2293,Camera,Panasonic,black,0.7,375
2294,Camera,Canon,black,0.9,275
2295,Camera,Panasonic,black,0.85,375
2296,Camera,Sony,black,0.75,325
2297,Camera,Sony,black,0.6,325
2298,Camera,Nikon,black,0.7,275
2299,Camera,Nikon,black,0.95,525
2300,Camera,Panasonic,black,0.95,375
2301,Camera,Sony,black,0.75,425
2302,Camera,Panasonic,black,0.7,325
2303,Camera,Sony,black,0.7,275
2304,Camera,Sony,black,0.9,275
2305,Camera,Canon,black,0.85,475
2306,Camera,Nikon,black,0.6,325
2307,Camera,Sony,black,0.95,525
2308,Camera,Panasonic,black,0.75,375
2309,Camera,Nikon,black,0.85,475
2310,Camera,Canon,black,0.85,375
2311,Camera,Nikon,black,0.6,275
2312,Camera,Nikon,black,0.7,275
2313,Camera,Nikon,black,0.95,575
2314,Camera,Nikon,black,0.7,225
2315,Camera,Nikon,black,0.75,275
2316,Camera,Panasonic,black,0.75,375
2317,Camera,Sony,black,0.85,475
2318,Camera,Canon,black,0.6,325
2319,Camera,Sony,black,0.7,275
2320,Camera,Panasonic,black,0.8,425
2321,Camera,Canon,black,0.7,325
2322,Camera,Nikon,black,0.75,375
2323,Camera,Canon,black,0.75,425
2324,Camera,Sony,black,0.75,375
2325,Camera,Canon,black,0.6,275
2326,Camera,Nikon,black,0.8,275
2327,Camera,Canon,black,0.9,525
2328,Camera,Sony,black,0.65,375
2329,Camera,Sony,black,0.95,525
2330,Camera,Canon,black,0.85,425
2331,Camera,Canon,black,0.85,525
2332,Camera,Panasonic,black,0.9,325
2333,Camera,Nikon,black,0.6,275
2334,Camera,Panasonic,black,0.65,225
2335,Camera,Sony,black,0.6,325
2336,Camera,Panasonic,black,0.75,325
2337,Camera,Sony,black,0.6,325
2338,Camera,Canon,black,0.85,325
2339,Camera,Nikon,black,0.65,275
2340,Camera,Nikon,black,0.85,425
2341,Camera,Panasonic,black,0.85,325
2342,Camera,Nikon,black,0.8,275
2343,Camera,Sony,black,0.65,275
2344,Camera,Panasonic,black,0.6,325
2345,Camera,Canon,black,0.95,375
2346,Camera,Panasonic,black,0.8,375
2347,Camera,Sony,black,0.7,225
2348,Camera,Nikon,black,0.8,275
2349,Camera,Nikon,black,0.8,425
2350,Camera,Nikon,black,0.7,225
2351,Camera,Canon,black,0.8,275
2352,Camera,Canon,black,0.7,325
2353,Camera,Nikon,black,0.8,425
2354,Camera,Sony,black,0.6,275
2355,Camera,Sony,black,0.65,275
2356,Camera,Sony,black,0.95,325
2357,Camera,Sony,black,0.6,275
2358,Camera,Nikon,black,0.75,375
2359,Camera,Canon,black,0.7,275
2360,Camera,Sony,black,0.95,375
2361,Camera,Nikon,black,0.6,275
2362,Camera,Nikon,black,0.7,275
2363,Camera,Nikon,black,0.6,175
2364,Camera,Nikon,black,0.8,275
2365,Camera,Panasonic,black,0.6,225
2366,Camera,Sony,black,0.8,375
2367,Camera,Nikon,black,0.85,375
2368,Camera,Panasonic,black,0.7,325
2369,Camera,Nikon,black,0.65,225
2370,Camera,Nikon,black,0.8,475
2371,Camera,Nikon,black,0.95,375
2372,Camera,Sony,black,0.8,375
2373,Camera,Nikon,black,0.8,475
2374,Camera,Canon,black,0.65,325
2375,Camera,Sony,black,0.9,525
2376,Camera,Sony,black,0.8,375
2377,Camera,Nikon,black,0.75,375
2378,Camera,Sony,black,0.8,275
2379,Camera,Panasonic,black,0.7,275
2380,Camera,Nikon,black,0.65,225
2381,Camera,Nikon,black,0.7,275
2382,Camera,Sony,black,0.6,325
2383,Camera,Panasonic,black,0.75,325
2384,Camera,Panasonic,black,0.6,225
2385,Camera,Canon,black,0.9,375
2386,Camera,Sony,black,0.8,275
2387,Camera,Sony,black,0.6,325
2388,Camera,Panasonic,black,0.6,275
2389,Camera,Panasonic,black,0.8,275
2390,Camera,Canon,black,0.6,275
2391,Camera,Nikon,black,0.65,225
2392,Camera,Canon,black,0.65,325
2393,Camera,Sony,black,0.65,325
2394,Camera,Nikon,black,0.7,375
2395,Camera,Nikon,black,0.95,475
2396,Camera,Canon,black,0.8,275
2397,Camera,Nikon,black,0.9,325
2398,Camera,Sony,black,0.75,375
2399,Camera,Sony,black,0.85,375
2400,Camera,Panasonic,black,0.75,425
2401,Camera,Nikon,black,0.6,225
2402,Camera,Panasonic,black,0.6,225
2403,Camera,Sony,black,0.9,525
2404,Camera,Nikon,black,0.65,275
2405,Camera,Panasonic,black,0.65,375
2406,Camera,Canon,black,0.7,375
2407,Camera,Nikon,black,0.85,475
2408,Camera,Canon,black,0.75,425
2409,Camera,Panasonic,black,0.75,275
2410,Camera,Panasonic,black,0.7,375
2411,Camera,Sony,black,0.75,275
2412,Camera,Canon,black,0.85,325
2413,Camera,Sony,black,0.75,375
2414,Camera,Sony,black,0.9,425
2415,Camera,Panasonic,black,0.6,325
2416,Camera,Nikon,black,0.85,325
2417,Camera,Canon,black,0.9,325
2418,Camera,Panasonic,black,0.8,275
2419,Camera,Panasonic,black,0.85,425
2420,Camera,Nikon,black,0.8,425
2421,Camera,Sony,black,0.6,225
2422,Camera,Panasonic,black,0.85,525
2423,Camera,Nikon,black,0.95,525
2424,Camera,Nikon,black,0.65,225
2425,Camera,Sony,black,0.9,475
2426,Camera,Nikon,black,0.75,325
2427,Camera,Canon,black,0.6,275
2428,Camera,Panasonic,black,0.65,225
2429,Camera,Canon,black,0.95,525
2430,Camera,Nikon,black,0.85,325
2431,Camera,Canon,black,0.8,275
2432,Camera,Sony,black,0.75,425
2433,Camera,Panasonic,black,0.8,475
2434,Camera,Nikon,black,0.65,275
2435,Camera,Panasonic,black,0.95,525
2436,Camera,Canon,black,0.75,425
2437,Camera,Panasonic,black,0.65,275
2438,Camera,Panasonic,black,0.8,325
2439,Camera,Sony,black,0.95,425
2440,Camera,Sony,black,0.8,275
2441,Camera,Nikon,black,0.8,375
2442,Camera,Panasonic,black,0.8,375
2443,Camera,Sony,black,0.95,425
2444,Camera,Sony,black,0.6,275
2445,Camera,Panasonic,black,0.9,375
2446,Camera,Canon,black,0.95,475
2447,Camera,Canon,black,0.9,475
2448,Camera,Panasonic,black,0.9,475
2449,Camera,Panasonic,black,0.65,325
2450,Camera,Panasonic,black,0.7,275
2451,Camera,Canon,black,0.6,375
2452,Camera,Panasonic,black,0.95,525
2453,Camera,Canon,black,0.95,575
2454,Camera,Canon,black,0.85,475
2455,Camera,Panasonic,black,0.85,475
2456,Camera,Nikon,black,0.7,425
2457,Camera,Sony,black,0.95,525
2458,Camera,Nikon,black,0.9,375
2459,Camera,Panasonic,black,0.7,225
2460,Camera,Canon,black,0.6,225
2461,Camera,Canon,black,0.95,475
2462,Camera,Sony,black,0.65,275
2463,Camera,Canon,black,0.95,575
2464,Camera,Canon,black,0.85,475
2465,Camera,Nikon,black,0.8,275
2466,Camera,Sony,black,0.9,425
2467,Camera,Nikon,black,0.9,425
2468,Camera,Canon,black,0.8,325
2469,Camera,Nikon,black,0.75,225
2470,Camera,Canon,black,0.9,425
2471,Camera,Nikon,black,0.9,525
2472,Camera,Sony,black,0.9,475
2473,Camera,Canon,black,0.6,175
2474,Camera,Nikon,black,0.65,275
2475,Camera,Panasonic,black,0.95,475
2476,Camera,Nikon,black,0.9,475
2477,Camera,Nikon,black,0.6,175
2478,Camera,Nikon,black,0.85,525
2479,Camera,Panasonic,black,0.85,275
2480,Camera,Sony,black,0.85,275
2481,Camera,Sony,black,0.65,325
2482,Camera,Nikon,black,0.75,325
2483,Camera,Canon,black,0.8,325
2484,Camera,Panasonic,black,0.7,375
2485,Camera,Panasonic,black,0.7,275
2486,Camera,Nikon,black,0.6,325
2487,Camera,Sony,black,0.6,325
2488,Camera,Nikon,black,0.65,325
2489,Camera,Panasonic,black,0.75,325
2490,Camera,Nikon,black,0.8,325
2491,Camera,Panasonic,black,0.8,375
2492,Camera,Panasonic,black,0.85,525
2493,Camera,Nikon,black,0.8,375
2494,Camera,Sony,black,0.95,375
2495,Camera,Panasonic,black,0.9,325
2496,Camera,Canon,black,0.9,375
2497,Camera,Panasonic,black,0.65,275
2498,Camera,Nikon,black,0.7,325
2499,Camera,Panasonic,black,0.6,325
2500,Camera,Canon,black,0.95,525
2501,Camera,Nikon,black,0.85,375
2502,Camera,Sony,black,0.75,225
2503,Camera,Panasonic,black,0.85,425
2504,Camera,Nikon,black,0.85,275
2505,Camera,Canon,black,0.6,275
2506,Camera,Nikon,black,0.95,475
2507,Camera,Canon,black,0.85,375
2508,Camera,Canon,black,0.6,275
2509,Camera,Nikon,black,0.9,325
2510,Camera,Panasonic,black,0.75,275
2511,Camera,Canon,black,0.75,225
2512,Camera,Canon,black,0.95,375
2513,Camera,Canon,black,0.6,175
2514,Camera,Panasonic,black,0.7,225
2515,Camera,Sony,black,0.95,325
2516,Camera,Sony,black,0.9,425
2517,Camera,Panasonic,black,0.75,325
2518,Camera,Panasonic,black,0.95,575
2519,Camera,Panasonic,black,0.65,375
2520,Camera,Panasonic,black,0.8,325
2521,Camera,Sony,black,0.8,275
2522,Camera,Canon,black,0.75,325
2523,Camera,Sony,black,0.8,375
2524,Camera,Canon,black,0.75,425
2525,Camera,Sony,black,0.85,375
2526,Camera,Sony,black,0.85,475
2527,Camera,Sony,black,0.65,375
2528,Camera,Sony,black,0.6,225
2529,Camera,Canon,black,0.95,475
2530,Camera,Sony,black,0.6,325
2531,Camera,Sony,black,0.6,325
2532,Camera,Canon,black,0.85,325
2533,Camera,Panasonic,black,0.8,325
2534,Camera,Canon,black,0.65,175
2535,Camera,Nikon,black,0.8,325
2536,Camera,Canon,black,0.9,425
2537,Camera,Nikon,black,0.75,425
2538,Camera,Panasonic,black,0.85,425
2539,Camera,Nikon,black,0.7,375
2540,Camera,Canon,black,0.85,425
2541,Camera,Nikon,black,0.95,375
2542,Camera,Sony,black,0.95,425
2543,Camera,Canon,black,0.9,375
2544,Camera,Sony,black,0.6,225
2545,Camera,Panasonic,black,0.65,375
2546,Camera,Panasonic,black,0.75,425
2547,Camera,Panasonic,black,0.6,275
2548,Camera,Panasonic,black,0.8,325
2549,Camera,Sony,black,0.8,425
2550,Camera,Panasonic,black,0.95,525
2551,Camera,Canon,black,0.65,325
2552,Camera,Panasonic,black,0.85,475
2553,Camera,Sony,black,0.65,225
2554,Camera,Sony,black,0.7,225
2555,Camera,Nikon,black,0.7,275
2556,Camera,Canon,black,0.8,225
2557,Camera,Sony,black,0.6,325
2558,Camera,Panasonic,black,0.95,325
2559,Camera,Sony,black,0.65,275
2560,Camera,Nikon,black,0.9,275
2561,Camera,Sony,black,0.65,325
2562,Camera,Sony,black,0.8,325
2563,Camera,Canon,black,0.65,325
2564,Camera,Panasonic,black,0.8,425
2565,Camera,Canon,black,0.65,375
2566,Camera,Panasonic,black,0.85,425
2567,Camera,Panasonic,black,0.9,525
2568,Camera,Canon,black,0.9,375
2569,Camera,Canon,black,0.85,525
2570,Camera,Sony,black,0.75,275
2571,Camera,Panasonic,black,0.85,325
2572,Camera,Sony,black,0.7,225
2573,Camera,Sony,black,0.65,225
2574,Camera,Panasonic,black,0.75,225
2575,Camera,Nikon,black,0.6,275
2576,Camera,Sony,black,0.8,275
2577,Camera,Canon,black,0.7,275
2578,Camera,Nikon,black,0.85,475
2579,Camera,Canon,black,0.75,325
2580,Camera,Nikon,black,0.9,425
2581,Camera,Sony,black,0.85,425
2582,Camera,Sony,black,0.95,475
2583,Camera,Sony,black,0.6,225
2584,Camera,Canon,black,0.9,425
2585,Camera,Sony,black,0.85,325
2586,Camera,Canon,black,0.9,475
2587,Camera,Canon,black,0.8,325
2588,Camera,Nikon,black,0.85,375
2589,Camera,Panasonic,black,0.75,225
2590,Camera,Panasonic,black,0.9,325
2591,Camera,Panasonic,black,0.75,325
2592,Camera,Panasonic,black,0.7,275
2593,Camera,Nikon,black,0.7,375
2594,Camera,Sony,black,0.85,475
2595,Camera,Canon,black,0.95,375
2596,Camera,Panasonic,black,0.7,425
2597,Camera,Canon,black,0.65,275
2598,Camera,Nikon,black,0.75,425
2599,Camera,Canon,black,0.75,425
2600,Camera,Panasonic,black,0.95,325
2601,Camera,Canon,black,0.85,475
2602,Camera,Nikon,black,0.7,375
2603,Camera,Sony,black,0.65,275
2604,Camera,Panasonic,black,0.7,275
2605,Camera,Panasonic,black,0.75,375
2606,Camera,Panasonic,black,0.9,425
2607,Camera,Canon,black,0.7,325
2608,Camera,Nikon,black,0.7,275
2609,Camera,Nikon,black,0.7,225
2610,Camera,Sony,black,0.9,475
2611,Camera,Panasonic,black,0.9,325
2612,Camera,Canon,black,0.6,325
2613,Camera,Canon,black,0.85,325
2614,Camera,Sony,black,0.65,225
2615,Camera,Panasonic,black,0.8,325
2616,Camera,Sony,black,0.9,525
2617,Camera,Sony,black,0.65,375
2618,Camera,Canon,black,0.95,525
2619,Camera,Canon,black,0.95,575
2620,Camera,Canon,black,0.95,325
2621,Camera,Nikon,black,0.6,275
2622,Camera,Panasonic,black,0.7,375
2623,Camera,Sony,black,0.95,325
2624,Camera,Nikon,black,0.85,375
2625,Camera,Nikon,black,0.65,275
2626,Camera,Nikon,black,0.75,375
2627,Camera,Nikon,black,0.7,375
2628,Camera,Canon,black,0.8,375
2629,Camera,Panasonic,black,0.8,425
2630,Camera,Panasonic,black,0.7,275
2631,Camera,Sony,black,0.95,475
2632,Camera,Panasonic,black,0.65,225
2633,Camera,Sony,black,0.8,325
2634,Camera,Panasonic,black,0.7,225
2635,Camera,Panasonic,black,0.7,275
2636,Camera,Canon,black,0.8,375
2637,Camera,Canon,black,0.65,375
2638,Camera,Nikon,black,0.7,375
2639,Camera,Panasonic,black,0.85,375
2640,Camera,Canon,black,0.75,225
2641,Camera,Panasonic,black,0.8,475
2642,Camera,Panasonic,black,0.65,275
2643,Camera,Sony,black,0.85,475
2644,Camera,Nikon,black,0.75,375
2645,Camera,Nikon,black,0.75,275
2646,Camera,Sony,black,0.8,375
2647,Camera,Panasonic,black,0.8,425
2648,Camera,Canon,black,0.7,275
2649,Camera,Nikon,black,0.75,375
2650,Camera,Nikon,black,0.85,425
2651,Camera,Sony,black,0.7,375
2652,Camera,Sony,black,0.7,425
2653,Camera,Sony,black,0.9,325
2654,Camera,Sony,black,0.8,475
2655,Camera,Nikon,black,0.95,375
2656,Camera,Canon,black,0.8,425
2657,Camera,Nikon,black,0.7,375
2658,Camera,Panasonic,black,0.7,275
2659,Camera,Nikon,black,0.75,225
2660,Camera,Sony,black,0.6,375
2661,Camera,Panasonic,black,0.85,325
2662,Camera,Nikon,black,0.7,225
2663,Camera,Canon,black,0.75,275
2664,Camera,Panasonic,black,0.7,275
2665,Camera,Nikon,black,0.6,275
2666,Camera,Nikon,black,0.75,425
2667,Camera,Canon,black,0.7,225
2668,Camera,Panasonic,black,0.65,325
2669,Camera,Panasonic,black,0.95,375
2670,Camera,Nikon,black,0.95,275
2671,Camera,Nikon,black,0.7,375
2672,Camera,Sony,black,0.85,375
2673,Camera,Panasonic,black,0.75,275
2674,Camera,Canon,black,0.85,475
2675,Camera,Sony,black,0.85,275
2676,Camera,Sony,black,0.75,425
2677,Camera,Panasonic,black,0.7,275
2678,Camera,Panasonic,black,0.8,275
2679,Camera,Panasonic,black,0.95,375
2680,Camera,Nikon,black,0.95,325
2681,Camera,Sony,black,0.85,375
2682,Camera,Panasonic,black,0.95,375
2683,Camera,Nikon,black,0.7,325
2684,Camera,Canon,black,0.85,475
2685,Camera,Canon,black,0.7,325
2686,Camera,Panasonic,black,0.75,275
2687,Camera,Sony,black,0.75,275
2688,Camera,Canon,black,0.85,325
2689,Camera,Canon,black,0.95,525
2690,Camera,Canon,black,0.6,225
2691,Camera,Sony,black,0.9,525
2692,Camera,Nikon,black,0.7,375
2693,Camera,Canon,black,0.85,375
2694,Camera,Panasonic,black,0.75,375
2695,Camera,Canon,black,0.9,275
2696,Camera,Panasonic,black,0.95,425
2697,Camera,Canon,black,0.7,325
2698,Camera,Canon,black,0.85,325
2699,Camera,Sony,black,0.95,325
2700,Camera,Sony,black,0.75,425
2701,Camera,Canon,black,0.8,375
2702,Camera,Sony,black,0.7,275
2703,Camera,Canon,black,0.85,275
2704,Camera,Nikon,black,0.7,225
2705,Camera,Canon,black,0.9,275
2706,Camera,Nikon,black,0.6,325
2707,Camera,Canon,black,0.6,325
2708,Camera,Panasonic,black,0.8,425
2709,Camera,Canon,black,0.8,475
2710,Camera,Panasonic,black,0.85,425
2711,Camera,Panasonic,black,0.85,475
2712,Camera,Panasonic,black,0.7,225
2713,Camera,Sony,black,0.9,525
2714,Camera,Panasonic,black,0.9,375
2715,Camera,Nikon,black,0.95,375
2716,Camera,Sony,black,0.9,525
2717,Camera,Sony,black,0.9,275
2718,Camera,Canon,black,0.95,275
2719,Camera,Panasonic,black,0.95,425
2720,Camera,Nikon,black,0.65,325
2721,Camera,Panasonic,black,0.8,275
2722,Camera,Canon,black,0.95,325
2723,Camera,Canon,black,0.95,375
2724,Camera,Panasonic,black,0.95,575
2725,Camera,Canon,black,0.6,275
2726,Camera,Panasonic,black,0.75,425
2727,Camera,Panasonic,black,0.65,225
2728,Camera,Sony,black,0.65,225
2729,Camera,Panasonic,black,0.95,575
2730,Camera,Panasonic,black,0.8,375
2731,Camera,Panasonic,black,0.95,525
2732,Camera,Panasonic,black,0.75,425
2733,Camera,Sony,black,0.7,325
2734,Camera,Sony,black,0.85,325
2735,Camera,Panasonic,black,0.7,375
2736,Camera,Nikon,black,0.9,375
2737,Camera,Nikon,black,0.65,325
2738,Camera,Canon,black,0.9,475
2739,Camera,Nikon,black,0.65,225
2740,Camera,Canon,black,0.85,325
2741,Camera,Nikon,black,0.7,375
2742,Camera,Sony,black,0.6,325
2743,Camera,Canon,black,0.9,275
2744,Camera,Sony,black,0.75,275
2745,Camera,Panasonic,black,0.8,475
2746,Camera,Sony,black,0.8,325
2747,Camera,Panasonic,black,0.8,375
2748,Camera,Nikon,black,0.95,375
2749,Camera,Nikon,black,0.95,375
2750,Camera,Canon,black,0.6,225
2751,Camera,Nikon,black,0.6,275
2752,Camera,Nikon,black,0.9,475
2753,Camera,Nikon,black,0.7,325
2754,Camera,Canon,black,0.7,375
2755,Camera,Sony,black,0.95,525
2756,Camera,Sony,black,0.9,475
2757,Camera,Sony,black,0.9,425
2758,Camera,Canon,black,0.65,225
2759,Camera,Panasonic,black,0.85,425
2760,Camera,Sony,black,0.7,425
2761,Camera,Sony,black,0.9,425
2762,Camera,Nikon,black,0.95,425
2763,Camera,Panasonic,black,0.95,325
2764,Camera,Panasonic,black,0.8,425
2765,Camera,Panasonic,black,0.6,275
2766,Camera,Panasonic,black,0.85,475
2767,Camera,Canon,black,0.85,475
2768,Camera,Panasonic,black,0.8,225
2769,Camera,Sony,black,0.7,275
2770,Camera,Panasonic,black,0.75,325
2771,Camera,Canon,black,0.65,325
2772,Camera,Canon,black,0.7,325
2773,Camera,Canon,black,0.6,225
2774,Camera,Panasonic,black,0.6,275
